Epoch	Loss	Accuracy	Val_Loss	Val_Accuracy
1	0.6058946251869202	0.78125	0.9994896650314331	0.78125
2	0.5456801652908325	0.875	1.7198458909988403	0.75
3	0.30217379331588745	0.875	0.8973342180252075	0.8125
4	0.24474118649959564	0.9375	1.1080317497253418	0.8125
5	0.18579910695552826	0.90625	1.0821096897125244	0.8125
6	0.23181231319904327	0.84375	0.9953458309173584	0.8125
7	0.16587671637535095	0.875	0.9767192602157593	0.8125
8	0.224774569272995	0.9375	1.3015168905258179	0.78125
9	0.416378915309906	0.84375	1.031416654586792	0.8125
10	0.18874597549438477	0.875	1.4067720174789429	0.78125
11	0.08435919880867004	0.96875	1.0159164667129517	0.8125
12	0.22788327932357788	0.9375	1.0663464069366455	0.78125
13	0.13980701565742493	0.90625	1.176584005355835	0.78125
14	0.21252049505710602	0.875	1.2497090101242065	0.78125
15	0.1137654259800911	0.96875	1.3115774393081665	0.78125
16	0.2568015456199646	0.875	1.23365318775177	0.78125
17	0.18645133078098297	0.875	1.3342626094818115	0.8125
18	0.06870058923959732	1.0	1.3766151666641235	0.78125
19	0.051962919533252716	0.96875	1.4064162969589233	0.78125
20	0.1709423065185547	0.9375	2.0952529907226562	0.75
21	0.2108783721923828	0.90625	1.4533613920211792	0.78125
22	0.1342564821243286	0.90625	1.4271745681762695	0.8125
23	0.18549571931362152	0.90625	1.6233654022216797	0.78125
24	0.2600097954273224	0.84375	1.8543440103530884	0.78125
25	0.07898935675621033	0.96875	1.8307981491088867	0.78125
26	0.13203853368759155	0.96875	1.7161610126495361	0.78125
27	0.0707336813211441	0.96875	1.77640700340271	0.78125
28	0.052744049578905106	1.0	1.8403606414794922	0.78125
29	0.07459279894828796	0.96875	1.9167547225952148	0.78125
30	0.18323540687561035	0.875	2.9182467460632324	0.75
31	0.19351020455360413	0.9375	1.5532909631729126	0.75
32	0.11591258645057678	0.9375	1.5725858211517334	0.75
33	0.09457716345787048	0.96875	1.5815144777297974	0.75
34	0.13930663466453552	0.9375	1.9670450687408447	0.78125
35	0.11583990603685379	0.96875	1.9108282327651978	0.78125
36	0.07978913187980652	0.96875	4.546286106109619	0.6875
37	0.5701763033866882	0.90625	0.9544368982315063	0.84375
38	0.226094052195549	0.90625	1.1734533309936523	0.71875
39	0.031788170337677	1.0	1.2189710140228271	0.78125
40	0.08792978525161743	0.9375	1.424487829208374	0.75
41	0.015048623085021973	1.0	1.354438304901123	0.75
42	0.13208164274692535	0.90625	1.3350132703781128	0.75
43	0.08933433890342712	0.96875	1.326380968093872	0.75
44	0.14089441299438477	0.90625	1.264420747756958	0.75
45	0.03182840347290039	0.96875	1.298686146736145	0.75
46	0.013752118684351444	1.0	1.3163013458251953	0.75
47	0.06224571913480759	1.0	1.3275026082992554	0.71875
48	0.038268283009529114	0.96875	1.4007701873779297	0.75
49	0.14575766026973724	0.9375	1.624351978302002	0.78125
50	0.02961464412510395	1.0	1.6333954334259033	0.78125
51	0.06330950558185577	0.96875	1.679950475692749	0.78125
52	0.0743996798992157	0.9375	1.681024193763733	0.78125
53	0.08833122253417969	0.96875	1.984143614768982	0.78125
54	0.1171300932765007	0.90625	1.8745832443237305	0.78125
55	0.046058617532253265	0.96875	1.766920804977417	0.78125
56	0.06152815371751785	1.0	1.6719799041748047	0.78125
57	0.08502288162708282	0.96875	2.1986663341522217	0.75
58	0.05411650240421295	0.96875	1.0867410898208618	0.8125
59	0.053050458431243896	1.0	1.2001878023147583	0.8125
60	0.10913431644439697	0.9375	1.1887342929840088	0.78125
61	0.3096313178539276	0.9375	1.51469087600708	0.78125
62	0.06215912476181984	1.0	1.533092737197876	0.78125
63	0.13612237572669983	0.9375	1.5568965673446655	0.78125
64	0.0587686188519001	0.96875	1.5928330421447754	0.78125
65	0.1229628473520279	0.96875	1.4283037185668945	0.8125
66	0.08626434206962585	0.96875	1.609678030014038	0.78125
67	0.047400448471307755	1.0	1.617945671081543	0.78125
68	0.06949037313461304	0.96875	1.6700133085250854	0.78125
69	0.08629398047924042	0.9375	1.5033035278320312	0.78125
70	0.14513225853443146	0.875	1.819495677947998	0.78125
71	0.07333505153656006	0.96875	2.2673325538635254	0.78125
72	0.12359616160392761	0.9375	2.614279270172119	0.75
73	0.07784399390220642	0.9375	2.299086570739746	0.78125
74	0.23669826984405518	0.84375	2.610032558441162	0.75
75	0.14428040385246277	0.90625	3.8489532470703125	0.71875
76	0.2301003485918045	0.875	2.9979684352874756	0.6875
77	1.43672513961792	0.84375	4.657017230987549	0.625
78	0.5089802145957947	0.8125	3.0168614387512207	0.75
79	0.07253507524728775	0.96875	1.8150426149368286	0.75
80	0.07013534754514694	0.96875	1.8004670143127441	0.71875
81	0.1403019279241562	0.90625	2.588223934173584	0.78125
82	0.04222077876329422	0.96875	2.0733704566955566	0.78125
83	0.0026473035104572773	1.0	2.041006088256836	0.78125
84	0.07710935175418854	1.0	1.534810185432434	0.75
85	0.0971468985080719	0.96875	1.7568063735961914	0.75
86	0.01763099804520607	1.0	1.8408126831054688	0.75
87	0.12700754404067993	0.90625	1.654547095298767	0.78125
88	0.05461644381284714	0.96875	1.6489206552505493	0.78125
89	0.09376209229230881	0.96875	1.366556167602539	0.8125
90	0.09226083755493164	0.96875	1.3875017166137695	0.8125
91	0.020968778058886528	1.0	1.3829424381256104	0.8125
92	0.01702035218477249	1.0	1.426927089691162	0.8125
93	0.044260427355766296	1.0	1.4856356382369995	0.8125
94	0.08045145124197006	0.9375	1.5647821426391602	0.84375
95	0.07320648431777954	0.9375	1.6650276184082031	0.8125
96	0.012744149193167686	1.0	1.6584484577178955	0.8125
97	0.16507743299007416	0.875	1.7701741456985474	0.78125
98	0.017390355467796326	1.0	1.795988917350769	0.78125
99	0.10447420924901962	0.96875	2.006221294403076	0.78125
100	0.02230403758585453	1.0	2.00919246673584	0.78125
