Epoch	Loss	Accuracy	Val_Loss	Val_Accuracy
72	1.2434056997299194	0.5625	3.09450101852417	0.125
73	1.0603508949279785	0.5625	3.1445562839508057	0.0625
74	1.0526126623153687	0.5625	3.836812973022461	0.03125
75	1.1105464696884155	0.53125	3.1838252544403076	0.03125
76	1.36811101436615	0.4375	2.9565718173980713	0.09375
77	1.3682129383087158	0.40625	3.2281689643859863	0.03125
78	1.1411418914794922	0.5	3.225215435028076	0.0625
79	1.1213562488555908	0.625	3.1335787773132324	0.03125
80	1.4189703464508057	0.40625	3.3468399047851562	0.03125
81	1.3515735864639282	0.4375	3.4952011108398438	0.09375
82	1.1599119901657104	0.40625	3.5705833435058594	0.0625
83	1.1801729202270508	0.5625	3.8725643157958984	0.09375
84	1.1725085973739624	0.5	3.2856385707855225	0.03125
85	1.0963592529296875	0.5625	3.5504798889160156	0.15625
86	1.1042026281356812	0.46875	3.186483383178711	0.03125
87	1.2543096542358398	0.34375	3.044745922088623	0.0625
88	1.0489721298217773	0.53125	3.3477745056152344	0.0625
89	1.1902427673339844	0.46875	3.3080053329467773	0.0625
90	1.1135432720184326	0.625	3.2879090309143066	0.0625
91	1.2829456329345703	0.5625	3.93609619140625	0.0625
92	1.4161723852157593	0.40625	2.881714344024658	0.0625
93	1.2667524814605713	0.4375	3.2114920616149902	0.09375
94	1.031615972518921	0.59375	3.5765628814697266	0.09375
95	1.0674961805343628	0.4375	3.678922176361084	0.09375
96	1.4707677364349365	0.40625	3.6071884632110596	0.0625
97	1.07608163356781	0.5625	3.842228651046753	0.0625
98	1.1480658054351807	0.5	4.342338562011719	0.09375
99	1.5393803119659424	0.5	3.135268449783325	0.09375
100	1.0115123987197876	0.59375	3.5225963592529297	0.0625
