Epoch	Loss	Accuracy	Val_Loss	Val_Accuracy
92	0.6327058672904968	0.78125	1.9596409797668457	0.5625
93	0.41805481910705566	0.8125	1.8101227283477783	0.5625
94	0.36623135209083557	0.84375	1.8531039953231812	0.53125
95	0.7695538997650146	0.6875	1.9989138841629028	0.5625
96	1.08085036277771	0.59375	1.62397038936615	0.65625
97	0.6279075145721436	0.75	1.9527287483215332	0.59375
98	0.6182474493980408	0.8125	1.84165358543396	0.59375
99	0.5073752403259277	0.78125	1.7088254690170288	0.625
100	0.6327834725379944	0.71875	1.6550724506378174	0.59375
101	0.5745723247528076	0.75	1.7234307527542114	0.59375
102	0.13921788334846497	1.0	1.8734443187713623	0.59375
103	0.4958847165107727	0.84375	2.048926830291748	0.53125
104	0.6629544496536255	0.75	2.479085922241211	0.53125
105	1.0011584758758545	0.53125	1.7196335792541504	0.5625
106	0.49371016025543213	0.8125	1.9608051776885986	0.59375
107	0.35825490951538086	0.875	1.9665193557739258	0.5625
108	0.2776060104370117	0.90625	1.7773401737213135	0.53125
109	0.5524871349334717	0.71875	1.7987596988677979	0.59375
110	0.2589340806007385	0.875	1.9406070709228516	0.59375
111	0.6566644906997681	0.78125	2.159940719604492	0.46875
112	0.5946475267410278	0.71875	1.9733566045761108	0.46875
113	0.5309256315231323	0.75	1.6977338790893555	0.53125
114	0.4202302098274231	0.84375	1.8534529209136963	0.625
115	0.4696192145347595	0.78125	1.9337815046310425	0.59375
116	0.41984519362449646	0.8125	2.15714168548584	0.5625
117	0.6552613377571106	0.75	2.1446533203125	0.5
118	0.5076700448989868	0.75	1.5469157695770264	0.5625
119	0.5048058032989502	0.78125	1.673933982849121	0.5625
120	0.36463463306427	0.84375	1.7547415494918823	0.59375
121	0.4531902074813843	0.78125	1.8177353143692017	0.59375
122	0.26967400312423706	0.90625	1.8612492084503174	0.625
123	0.51752108335495	0.84375	1.8097059726715088	0.5625
124	0.5208157300949097	0.75	1.8773608207702637	0.5625
125	0.5756605267524719	0.78125	2.2109503746032715	0.46875
126	0.37767553329467773	0.8125	2.0932962894439697	0.4375
127	0.751509428024292	0.71875	1.7893693447113037	0.5625
128	0.3695063889026642	0.875	1.8379721641540527	0.5625
129	0.5068042874336243	0.78125	1.9087634086608887	0.5625
130	0.47925513982772827	0.78125	1.7572441101074219	0.625
131	0.5931374430656433	0.71875	1.826840877532959	0.53125
132	0.29378044605255127	0.875	2.011059284210205	0.59375
133	0.3556038737297058	0.90625	1.9162278175354004	0.625
134	0.6872655749320984	0.6875	1.8662004470825195	0.625
135	0.4688267707824707	0.84375	1.906404733657837	0.5625
136	0.3199899196624756	0.90625	2.0612549781799316	0.59375
137	0.6276546716690063	0.78125	2.093045949935913	0.5625
138	0.719849169254303	0.65625	2.175266742706299	0.5
139	0.5154474377632141	0.75	2.0842814445495605	0.59375
140	0.6440301537513733	0.65625	2.4908013343811035	0.4375
141	0.6436892747879028	0.65625	2.355837821960449	0.59375
142	0.3084670305252075	0.84375	2.5123844146728516	0.5625
143	0.3747824430465698	0.875	2.2851593494415283	0.53125
144	0.5384296774864197	0.75	2.2175064086914062	0.46875
145	0.5877066850662231	0.75	1.936020016670227	0.5625
146	0.8859716653823853	0.59375	1.9022061824798584	0.5625
147	0.6211422681808472	0.6875	2.214312791824341	0.53125
148	0.6394864320755005	0.75	2.3479244709014893	0.53125
149	0.5677514672279358	0.84375	1.900954008102417	0.53125
150	0.3414824306964874	0.84375	2.085693597793579	0.53125
151	0.35572803020477295	0.875	2.2186219692230225	0.5
152	0.3548095226287842	0.84375	1.8720226287841797	0.59375
153	0.4284154176712036	0.8125	1.8745126724243164	0.59375
154	0.4416511654853821	0.8125	1.932325839996338	0.5625
155	0.29377248883247375	0.875	1.9452093839645386	0.59375
156	0.36946073174476624	0.84375	1.8981752395629883	0.5625
157	0.4370744228363037	0.78125	1.7878308296203613	0.625
158	0.3752853274345398	0.90625	2.1297497749328613	0.53125
159	0.4887997806072235	0.75	2.127664089202881	0.5625
160	0.4688391089439392	0.84375	2.1422171592712402	0.5625
161	0.24212482571601868	0.9375	2.197512626647949	0.53125
162	0.3269749879837036	0.90625	2.264918088912964	0.59375
163	0.5826755166053772	0.75	2.444658041000366	0.53125
164	0.7769652009010315	0.71875	1.7997664213180542	0.53125
165	0.44484370946884155	0.78125	2.040408134460449	0.53125
166	0.3806280195713043	0.90625	2.1499109268188477	0.53125
167	0.6377948522567749	0.75	1.679061770439148	0.59375
168	0.3298616409301758	0.8125	1.848851203918457	0.53125
169	0.4065530598163605	0.78125	2.1184186935424805	0.5
170	0.14977261424064636	0.9375	2.1438121795654297	0.5
171	0.2714274525642395	0.90625	2.238130569458008	0.53125
172	0.7680062651634216	0.71875	1.8267760276794434	0.53125
173	0.6180963516235352	0.78125	1.8040077686309814	0.59375
174	0.3240186870098114	0.875	1.863479495048523	0.53125
175	0.6663440465927124	0.6875	1.8242571353912354	0.5625
176	0.6657452583312988	0.71875	1.884650468826294	0.53125
177	0.5122817754745483	0.8125	2.0667784214019775	0.5625
178	0.542908251285553	0.71875	1.745532751083374	0.53125
179	0.3527710735797882	0.84375	1.8540858030319214	0.53125
180	0.38652747869491577	0.84375	2.27851939201355	0.5
181	0.48954951763153076	0.8125	2.2448246479034424	0.59375
182	0.3313369154930115	0.8125	2.287079334259033	0.59375
183	0.322592169046402	0.875	2.230181932449341	0.625
184	0.49048593640327454	0.6875	2.513906478881836	0.5625
185	0.555728554725647	0.78125	2.0448899269104004	0.5
186	0.42372483015060425	0.78125	2.027923583984375	0.53125
187	0.3949503004550934	0.84375	2.2184104919433594	0.5
188	0.4033440947532654	0.84375	2.1390380859375	0.5625
189	0.5127555131912231	0.75	2.1790554523468018	0.5
190	0.6432689428329468	0.6875	2.13909912109375	0.53125
191	0.3889399766921997	0.84375	2.1559925079345703	0.5
192	0.362942636013031	0.90625	2.4186949729919434	0.5625
193	0.4161606729030609	0.84375	2.509193181991577	0.59375
194	0.33820074796676636	0.90625	2.0326359272003174	0.59375
195	0.5158027410507202	0.75	2.0864312648773193	0.5625
196	0.42435166239738464	0.84375	1.9173343181610107	0.59375
197	0.381538063287735	0.90625	1.972876787185669	0.53125
198	0.4052804708480835	0.8125	1.9472920894622803	0.53125
199	0.5727561712265015	0.71875	1.955873966217041	0.53125
200	0.2423420399427414	0.90625	2.262639045715332	0.53125
201	0.5291687250137329	0.78125	2.2370142936706543	0.53125
202	0.5987318158149719	0.78125	2.1464264392852783	0.53125
203	0.7400614023208618	0.65625	3.122959852218628	0.46875
204	0.31584808230400085	0.875	2.383222818374634	0.5625
205	0.3006756007671356	0.84375	2.519960880279541	0.53125
206	0.256207674741745	0.90625	2.5108084678649902	0.53125
207	0.6021570563316345	0.75	2.012800455093384	0.5625
208	0.36763620376586914	0.875	2.6102871894836426	0.53125
209	0.4055725932121277	0.84375	2.1385560035705566	0.53125
210	0.5843487977981567	0.71875	2.2684326171875	0.5
211	0.5313834547996521	0.8125	2.0940403938293457	0.5625
212	0.4703103005886078	0.8125	2.0005180835723877	0.5625
213	0.3913394510746002	0.84375	1.9882514476776123	0.5625
214	0.37908032536506653	0.875	2.2996482849121094	0.53125
215	0.4901251792907715	0.8125	2.326192855834961	0.5625
216	0.3670532703399658	0.875	2.454296827316284	0.5
217	0.19156180322170258	0.90625	2.697002410888672	0.5
218	0.6387110352516174	0.71875	3.249272346496582	0.5
219	0.6787760257720947	0.75	2.0730948448181152	0.5625
220	0.4773142337799072	0.75	2.2972636222839355	0.59375
221	0.4740245044231415	0.8125	2.378924608230591	0.53125
222	0.4115622937679291	0.78125	2.4183335304260254	0.5625
223	0.6555399298667908	0.71875	2.3048481941223145	0.53125
224	0.41433560848236084	0.8125	2.1991708278656006	0.5625
225	0.5190377831459045	0.8125	2.0370426177978516	0.59375
226	0.4418136775493622	0.8125	1.9615007638931274	0.53125
227	0.3847118318080902	0.8125	2.417515993118286	0.53125
228	0.33352476358413696	0.84375	2.4682579040527344	0.53125
229	0.623835027217865	0.78125	2.265824317932129	0.5
230	0.2953122556209564	0.875	2.3754663467407227	0.5
231	0.3835397958755493	0.8125	2.3155782222747803	0.53125
232	0.2779388427734375	0.875	2.2405476570129395	0.53125
233	0.40961548686027527	0.78125	2.177529811859131	0.5
234	0.22363851964473724	0.90625	2.379204511642456	0.53125
235	0.5265388488769531	0.78125	2.5899081230163574	0.5
236	0.2749008536338806	0.875	2.7772350311279297	0.53125
237	0.40222275257110596	0.84375	2.453329086303711	0.53125
238	0.2581713795661926	0.84375	2.4662656784057617	0.5625
239	0.3121948838233948	0.78125	2.5690903663635254	0.5
240	0.156053364276886	0.90625	2.4496169090270996	0.53125
241	0.37841156125068665	0.8125	2.2203259468078613	0.53125
242	0.6620275974273682	0.71875	2.3722829818725586	0.5625
243	0.25701773166656494	0.9375	2.633208751678467	0.5
244	0.51178377866745	0.875	2.3633477687835693	0.53125
245	0.34756845235824585	0.84375	2.439713478088379	0.5
246	0.32194817066192627	0.9375	2.782975196838379	0.5
247	0.423440158367157	0.875	2.058471918106079	0.53125
248	0.3505956828594208	0.84375	2.257840156555176	0.5625
249	0.36974674463272095	0.84375	2.384446620941162	0.53125
250	0.3965889513492584	0.8125	2.385075092315674	0.53125
251	0.26984649896621704	0.90625	2.534639835357666	0.53125
252	0.2673448920249939	0.9375	3.149846076965332	0.53125
253	0.5951474905014038	0.75	2.6458098888397217	0.5625
254	0.8492793440818787	0.625	2.7426626682281494	0.5
255	0.6228640079498291	0.75	2.151261568069458	0.5625
256	0.45637932419776917	0.8125	2.3873038291931152	0.53125
257	0.31190991401672363	0.84375	2.148524761199951	0.5625
258	0.4327174425125122	0.75	2.0183706283569336	0.5625
259	0.6260414123535156	0.75	2.3171043395996094	0.53125
260	0.48203718662261963	0.8125	2.307518482208252	0.53125
261	0.5559176206588745	0.75	1.9278031587600708	0.5625
262	0.4042952060699463	0.84375	1.9092283248901367	0.625
263	0.8138230443000793	0.59375	2.1553232669830322	0.5625
264	0.6926552653312683	0.71875	2.3123841285705566	0.5625
265	0.4234795868396759	0.84375	2.5224387645721436	0.53125
266	0.6843087077140808	0.6875	2.3998055458068848	0.46875
267	0.3136264681816101	0.8125	2.9145596027374268	0.53125
268	0.7653456926345825	0.71875	2.1992108821868896	0.5
269	0.43044859170913696	0.875	2.8741455078125	0.5
270	0.33802664279937744	0.84375	2.91880464553833	0.5
271	0.5229781866073608	0.8125	2.8268933296203613	0.53125
272	0.5641722679138184	0.75	2.801323890686035	0.53125
273	0.8528091311454773	0.625	1.8995238542556763	0.5625
274	0.3830850124359131	0.78125	2.006286144256592	0.59375
275	0.5334729552268982	0.75	1.7729032039642334	0.59375
276	0.48852795362472534	0.75	2.0560035705566406	0.5
277	0.4773712158203125	0.75	1.9919220209121704	0.5
278	0.48740115761756897	0.78125	1.9455535411834717	0.5625
279	0.38246870040893555	0.8125	1.98081636428833	0.53125
280	0.5510859489440918	0.8125	1.8455450534820557	0.53125
281	0.21053346991539001	0.90625	2.1558854579925537	0.53125
282	0.5074386596679688	0.75	1.937989592552185	0.5
283	0.6253765821456909	0.78125	2.0051159858703613	0.53125
284	0.5499853491783142	0.75	2.0923609733581543	0.5625
285	0.5709509253501892	0.75	2.299426555633545	0.5
286	0.5025500655174255	0.75	2.3253402709960938	0.53125
287	0.38050615787506104	0.78125	2.284494400024414	0.53125
288	0.1309432089328766	0.96875	2.436734437942505	0.5
289	0.40463507175445557	0.84375	2.549163341522217	0.5625
290	0.3033793866634369	0.90625	2.7100110054016113	0.5625
291	0.5167014598846436	0.75	2.787994384765625	0.5
292	0.27091312408447266	0.875	2.846486806869507	0.5
293	0.171860009431839	0.9375	2.868159055709839	0.5
294	0.5186612606048584	0.75	3.285883903503418	0.46875
295	0.40465644001960754	0.8125	3.6658077239990234	0.46875
296	0.3734022378921509	0.8125	2.0589237213134766	0.5625
297	0.539271354675293	0.8125	2.173431396484375	0.5625
298	0.20556266605854034	0.96875	2.3805599212646484	0.53125
299	0.35170090198516846	0.90625	2.354658603668213	0.59375
300	0.30236339569091797	0.84375	2.5633440017700195	0.5
301	0.3310374617576599	0.84375	3.270364999771118	0.46875
302	0.6000622510910034	0.6875	2.3789751529693604	0.53125
303	0.32544809579849243	0.84375	2.3415074348449707	0.53125
304	0.4221160113811493	0.875	2.3453445434570312	0.625
305	0.2958419919013977	0.84375	2.36309814453125	0.59375
306	0.3992129862308502	0.8125	2.6020612716674805	0.53125
307	0.4122260510921478	0.84375	2.6749496459960938	0.5
308	0.4444451332092285	0.8125	1.9883925914764404	0.5625
309	0.4820282459259033	0.8125	2.165828227996826	0.5625
310	0.20177574455738068	0.875	2.3245818614959717	0.59375
311	0.4467785656452179	0.8125	2.4707279205322266	0.59375
312	0.418561726808548	0.84375	2.6611344814300537	0.5
313	0.15813413262367249	0.9375	2.7800350189208984	0.46875
314	0.4519868791103363	0.8125	2.5467324256896973	0.5
315	0.15404018759727478	0.90625	2.7266690731048584	0.53125
316	0.6274541020393372	0.75	3.431037425994873	0.46875
317	0.47904103994369507	0.875	2.44722056388855	0.5625
318	0.38200777769088745	0.875	2.5299696922302246	0.5625
319	0.3860372304916382	0.8125	2.529989719390869	0.5
320	0.47463133931159973	0.78125	2.6496362686157227	0.5
321	0.21254628896713257	0.90625	2.7149600982666016	0.5
322	0.2714730501174927	0.9375	2.9045488834381104	0.53125
323	0.49751490354537964	0.78125	2.737380027770996	0.53125
324	0.5800771713256836	0.71875	2.604275703430176	0.53125
325	0.3679572343826294	0.78125	2.7844066619873047	0.46875
326	0.5974007844924927	0.78125	2.260251998901367	0.59375
327	0.3181937038898468	0.84375	2.4627416133880615	0.5625
328	0.3306216597557068	0.84375	2.898803472518921	0.46875
329	0.5293059349060059	0.78125	2.285003423690796	0.59375
330	0.6633540391921997	0.71875	2.1608786582946777	0.5625
331	0.28424203395843506	0.875	2.524580955505371	0.40625
332	0.22004958987236023	0.9375	2.6321489810943604	0.4375
333	0.2862688899040222	0.84375	2.3673624992370605	0.5
334	0.3576735258102417	0.84375	2.6003611087799072	0.53125
335	0.5314741730690002	0.78125	2.7483115196228027	0.5
336	0.35389238595962524	0.8125	2.572875499725342	0.5625
337	0.23525361716747284	0.90625	2.41434907913208	0.53125
338	0.20477813482284546	0.90625	2.469006061553955	0.53125
339	0.3791375160217285	0.84375	2.2102184295654297	0.5625
340	0.1472255140542984	0.9375	2.381046772003174	0.53125
341	0.45549410581588745	0.8125	2.13830304145813	0.5625
342	0.31088167428970337	0.9375	2.2740983963012695	0.5625
343	0.500964879989624	0.78125	2.507251739501953	0.53125
344	0.2696797847747803	0.875	2.5053067207336426	0.5625
345	0.3736610412597656	0.875	2.287297248840332	0.53125
346	0.33155518770217896	0.875	2.3573203086853027	0.53125
347	0.3684167265892029	0.84375	2.5866966247558594	0.5
348	0.24166083335876465	0.9375	2.556133985519409	0.53125
349	0.19354555010795593	0.9375	2.5607237815856934	0.46875
350	0.5489183068275452	0.78125	3.2683560848236084	0.40625
351	0.7580326795578003	0.71875	2.9174351692199707	0.5
352	0.3735916018486023	0.875	2.5616164207458496	0.5625
353	0.3530561923980713	0.875	2.3972344398498535	0.5625
354	0.6466256380081177	0.75	2.2250280380249023	0.53125
355	0.2948850393295288	0.90625	2.294658660888672	0.5625
356	0.24028925597667694	0.9375	2.533189296722412	0.53125
357	0.3676098585128784	0.8125	2.425056219100952	0.53125
358	0.3501085042953491	0.875	2.3507933616638184	0.5625
359	0.41034767031669617	0.84375	2.342844009399414	0.5
360	0.2746807336807251	0.84375	2.9174399375915527	0.5
361	0.3798357844352722	0.8125	2.6134073734283447	0.5
362	0.20125296711921692	0.9375	2.5283732414245605	0.5
363	0.4591098725795746	0.78125	2.6052439212799072	0.4375
364	0.42898687720298767	0.875	2.3560972213745117	0.5
365	0.3311483860015869	0.875	2.4583847522735596	0.53125
366	0.5157104730606079	0.75	2.148691177368164	0.53125
367	0.12611857056617737	0.96875	2.216439723968506	0.5
368	0.3727923631668091	0.84375	2.219895839691162	0.59375
369	0.15941491723060608	0.90625	2.5099711418151855	0.46875
370	0.2745712101459503	0.90625	3.034337282180786	0.4375
371	0.3561173975467682	0.8125	2.900597095489502	0.46875
372	0.27428343892097473	0.9375	3.0367519855499268	0.5
373	0.38014280796051025	0.8125	3.5788168907165527	0.40625
374	0.5858011841773987	0.84375	2.1206905841827393	0.625
375	0.3697779178619385	0.90625	2.083858013153076	0.5625
376	0.43845897912979126	0.75	2.1883058547973633	0.59375
377	0.2885362505912781	0.875	2.232095241546631	0.5625
378	0.1813536435365677	0.9375	2.2744321823120117	0.5625
379	0.3399973511695862	0.8125	2.4462432861328125	0.5
380	0.47554463148117065	0.8125	2.5962138175964355	0.5
381	0.3974645733833313	0.875	2.697242498397827	0.53125
382	0.4501052796840668	0.875	2.386903762817383	0.53125
383	0.271503210067749	0.875	2.437258005142212	0.5
384	0.3458150625228882	0.875	2.3569955825805664	0.53125
385	0.1679384410381317	0.90625	2.6075046062469482	0.53125
386	0.3726326823234558	0.84375	2.2757155895233154	0.53125
387	0.2956876754760742	0.875	2.4128355979919434	0.53125
388	0.20220009982585907	0.96875	2.931668758392334	0.53125
389	0.5486882925033569	0.8125	2.9191527366638184	0.53125
390	0.38930267095565796	0.8125	2.6355180740356445	0.5625
391	0.4073428809642792	0.84375	2.242910861968994	0.5625
392	0.21249297261238098	0.9375	2.232272148132324	0.5625
393	0.4971849322319031	0.78125	2.2491841316223145	0.59375
394	0.4219210147857666	0.84375	2.7241950035095215	0.53125
395	0.3719567656517029	0.8125	2.1087722778320312	0.53125
396	0.2956966757774353	0.875	2.42488169670105	0.53125
397	0.2617564797401428	0.90625	2.4191091060638428	0.59375
398	0.24298740923404694	0.90625	2.691577434539795	0.5625
399	0.5151693820953369	0.78125	2.6994450092315674	0.5
400	0.3656565546989441	0.84375	2.029177665710449	0.53125
401	0.4234512448310852	0.8125	2.0372960567474365	0.59375
402	0.3678172528743744	0.84375	2.237771987915039	0.53125
403	0.33368709683418274	0.875	2.6969923973083496	0.5
404	0.23251332342624664	0.9375	3.2141025066375732	0.53125
405	0.4687068462371826	0.84375	2.7350456714630127	0.5
406	0.26868629455566406	0.90625	3.018427848815918	0.5
407	0.4312859773635864	0.8125	2.269502639770508	0.5
408	0.31422334909439087	0.875	2.344170570373535	0.5
409	0.2696651816368103	0.90625	2.8073747158050537	0.5
410	0.3738558888435364	0.84375	3.091735601425171	0.46875
411	0.3864781856536865	0.84375	2.766310453414917	0.5
412	0.3594065308570862	0.8125	2.64029598236084	0.4375
413	0.33037304878234863	0.875	2.715898036956787	0.46875
414	0.18408815562725067	0.90625	2.7103466987609863	0.4375
415	0.33892834186553955	0.84375	2.7633423805236816	0.4375
416	0.1607740968465805	0.9375	2.9093141555786133	0.4375
417	0.36026403307914734	0.90625	2.5005855560302734	0.53125
418	0.4817003607749939	0.8125	2.4146924018859863	0.53125
419	0.3166084885597229	0.84375	2.4008755683898926	0.5625
420	0.4617212414741516	0.8125	2.5152883529663086	0.53125
421	0.5760307312011719	0.71875	2.7455501556396484	0.53125
422	0.4414949119091034	0.90625	2.621584177017212	0.4375
423	0.5407003164291382	0.75	2.5483312606811523	0.4375
424	0.3464122414588928	0.875	3.542494773864746	0.4375
425	0.12475690245628357	0.9375	3.1825642585754395	0.4375
426	0.16529534757137299	0.90625	3.2403628826141357	0.4375
427	0.22328266501426697	0.90625	3.6014156341552734	0.375
428	0.2536734938621521	0.90625	3.0266456604003906	0.4375
429	0.30798161029815674	0.875	2.774616241455078	0.4375
430	0.16807593405246735	0.9375	2.9839582443237305	0.4375
431	0.4619753360748291	0.84375	2.5508499145507812	0.5
432	0.3769019842147827	0.8125	2.783151149749756	0.40625
433	0.35980844497680664	0.8125	2.491497755050659	0.46875
434	0.4857391119003296	0.75	2.5449681282043457	0.40625
435	0.3814567029476166	0.8125	2.562690496444702	0.4375
436	0.24026592075824738	0.9375	2.6222527027130127	0.375
437	0.40459778904914856	0.8125	2.537303924560547	0.46875
438	0.2941037118434906	0.9375	2.707714557647705	0.4375
439	0.5760472416877747	0.71875	2.504962921142578	0.46875
440	0.48890578746795654	0.78125	2.5404930114746094	0.34375
441	0.33131998777389526	0.84375	2.70442533493042	0.40625
442	0.3006148040294647	0.875	2.883129358291626	0.40625
443	0.29081907868385315	0.9375	2.9433984756469727	0.375
444	0.3375241756439209	0.84375	2.8223516941070557	0.4375
445	0.4590130150318146	0.84375	2.4027934074401855	0.4375
446	0.4310372769832611	0.875	2.894052028656006	0.375
447	0.20281898975372314	0.90625	2.980508327484131	0.40625
448	0.2790214419364929	0.90625	2.7539916038513184	0.5
449	0.539502739906311	0.71875	2.5131986141204834	0.46875
450	0.22194333374500275	0.90625	2.39060115814209	0.46875
451	0.4189828038215637	0.875	2.6499462127685547	0.46875
452	0.3842277526855469	0.78125	2.378587484359741	0.5
453	0.3965625464916229	0.8125	2.517843246459961	0.4375
454	0.3585579991340637	0.875	2.6257448196411133	0.5
455	0.3547579348087311	0.8125	2.2518184185028076	0.59375
456	0.313028484582901	0.8125	2.111602544784546	0.65625
457	0.15328702330589294	0.96875	2.540091037750244	0.5
458	0.41163545846939087	0.8125	2.1604723930358887	0.53125
459	0.4620434641838074	0.84375	2.201091766357422	0.46875
460	0.26990944147109985	0.90625	2.206338882446289	0.53125
461	0.0982641875743866	0.96875	2.277311325073242	0.5625
462	0.380618155002594	0.84375	2.5608561038970947	0.5625
463	0.3538839519023895	0.8125	2.477060317993164	0.53125
464	0.49203991889953613	0.78125	2.5836305618286133	0.46875
465	0.6024008393287659	0.75	2.643958806991577	0.5
466	0.33346250653266907	0.8125	2.378532886505127	0.5625
467	0.42667174339294434	0.8125	2.834491729736328	0.5
468	0.5081843733787537	0.78125	2.9752252101898193	0.46875
469	0.2540714144706726	0.875	2.781836986541748	0.4375
470	0.3537321090698242	0.84375	2.729513168334961	0.53125
471	0.16198018193244934	0.9375	2.674016237258911	0.5
472	0.6326571106910706	0.71875	2.546571731567383	0.53125
473	0.27683788537979126	0.90625	2.5974864959716797	0.5625
474	0.37765422463417053	0.875	2.389275550842285	0.5
475	0.3088461756706238	0.9375	2.8029661178588867	0.46875
476	0.40746578574180603	0.8125	2.8883633613586426	0.46875
477	0.3329913020133972	0.90625	2.598050117492676	0.46875
478	0.3155094087123871	0.90625	2.7204794883728027	0.5
479	0.27907073497772217	0.90625	2.901547431945801	0.5
